TYPE: TOPSTPTW
NODES: 175
TOURS: 3
T_MAX: 4920
ID X Y PROFIT BETA windowStart windowEnd
67 2365 1649 64 0.003650 2111 2477
68 2499 658 17 0.004325 1511 3729
69 1410 307 17 0.004325 1345 3539
70 2990 214 64 0.001400 1145 2891
71 3646 1018 84 0.001400 1333 1410
72 3394 1028 22 0.000950 1132 1164
73 1779 90 79 0.002525 1701 2771
74 1058 372 90 0.002750 2288 3876
75 2933 1459 82 0.003200 658 1327
76 3099 173 42 0.003200 868 3983
77 2178 978 16 0.004100 844 2489
78 138 1610 48 0.002300 465 1111
79 2082 1753 65 0.003875 1657 3901
80 2302 1127 19 0.002525 1921 4657
81 805 272 97 0.004325 395 1957
82 22 1617 29 0.004775 1231 2481
83 3213 1085 78 0.004550 2176 3141
84 99 536 15 0.003875 2292 4007
85 1533 1780 83 0.003425 685 3246
86 3564 676 20 0.000500 2200 3455
87 29 6 45 0.003875 1767 4679
88 3808 1375 63 0.001175 1019 2340
89 2221 291 92 0.003200 1695 4698
90 3499 1885 84 0.001400 2366 3268
91 3124 408 32 0.003200 300 1043
92 781 671 22 0.003200 1269 3414
93 1027 1041 98 0.002300 814 1960
94 3249 378 37 0.002075 1016 1262
95 3297 491 18 0.002300 1950 2394
96 213 220 83 0.003425 1267 1479
97 721 186 17 0.002075 1365 2274
98 3736 1542 68 0.004550 871 3499
99 868 731 79 0.004775 463 2162
100 960 303 13 0.001175 563 585
101 1380 939 79 0.004775 30 149
102 2848 96 74 0.001400 772 3591
103 3510 1671 61 0.000725 856 3507
104 457 334 81 0.002975 1597 4827
105 3888 666 64 0.003650 2442 3423
106 984 965 69 0.002525 914 3291
107 2721 1482 73 0.001175 913 3972
108 1286 525 21 0.002975 1412 2407
109 2716 1432 18 0.002300 1943 4748
110 738 1325 93 0.001175 602 2745
111 1251 1832 33 0.001175 1963 2617
112 2728 1698 26 0.001850 631 3575
113 3815 169 34 0.001400 767 3297
114 3683 1533 96 0.004100 1924 4208
115 1247 1945 52 0.003200 596 2736
116 123 862 95 0.001625 597 741
117 1234 1946 40 0.000500 2172 2792
118 252 1240 62 0.003200 140 2853
119 611 673 34 0.001400 2091 2395
120 2576 1676 32 0.003200 1087 3281
121 928 1700 28 0.002300 487 2094
122 53 857 20 0.002750 1136 2459
123 1807 1711 18 0.004550 1135 1922
124 274 1420 84 0.003650 930 2103
125 2574 946 20 0.000500 1474 3065
126 178 24 32 0.000950 1718 3050
127 2678 1825 13 0.001175 602 2644
128 1795 962 67 0.004325 1732 3809
129 3384 1498 32 0.000950 2128 3710
130 3520 1079 19 0.004775 1308 3509
131 1256 61 67 0.004325 1759 2173
132 1424 1728 12 0.003200 601 3877
133 3913 192 65 0.001625 1118 1207
134 3085 1528 33 0.003425 1846 2005
135 2573 1969 52 0.000950 726 1872
136 463 1670 73 0.003425 908 1893
137 3875 598 73 0.003425 777 1133
138 298 1513 21 0.002975 2108 2760
139 3479 821 80 0.000500 1349 2497
140 2542 236 88 0.004550 1093 3793
141 3955 1743 38 0.004550 1992 4069
142 1323 280 83 0.001175 1689 3060
143 3447 1830 67 0.004325 2030 2718
144 2936 337 43 0.003425 1882 4551
145 1621 1830 41 0.002975 1185 3030
146 3373 1646 79 0.004775 1160 3692
147 1393 1368 71 0.000725 2125 4822
148 3874 1318 72 0.003200 1352 4006
149 938 955 13 0.003425 1265 3855
150 3022 474 86 0.004100 1584 2983
151 2482 1183 75 0.001625 1632 2294
152 3854 923 17 0.004325 2044 4283
153 376 825 41 0.000725 1829 2302
154 2519 135 54 0.003650 665 3003
155 2945 1622 77 0.002075 299 605
156 953 268 61 0.000725 1752 4082
157 2628 1479 67 0.002075 957 2358
158 2097 981 28 0.004550 880 1829
159 890 1846 46 0.004100 2143 2750
160 2139 1806 85 0.001625 2273 2876
161 2421 1007 18 0.002300 465 2459
162 2290 1810 60 0.000500 2361 4711
163 1115 1052 17 0.002075 2241 3255
164 2588 302 20 0.002750 1737 1990
165 327 265 62 0.003200 1916 4338
166 241 341 52 0.000950 2411 3748
167 1917 687 94 0.001400 1914 3190
168 2991 792 13 0.001175 2348 4461
169 2573 599 32 0.003200 1675 3820
170 19 674 73 0.003425 1229 3916
171 3911 1673 14 0.001400 13 1446
172 872 1559 11 0.002975 2128 2230
173 2863 558 11 0.000725 1857 2036
174 929 1766 95 0.003875 1665 3162
175 839 620 29 0.004775 2254 3336
