TYPE: TOPSTPTW
NODES: 175
TOURS: 3
T_MAX: 4927
ID X Y PROFIT BETA windowStart windowEnd
64 782 1462 94 0.001400 1177 1682
65 2503 352 75 0.003875 828 1210
66 1697 1924 31 0.000725 365 551
67 3821 147 18 0.002300 2084 2131
68 3370 791 31 0.000725 1160 3246
69 3162 367 29 0.002525 1468 3842
70 3938 516 54 0.003650 887 1273
71 2741 1583 14 0.001400 34 923
72 2330 741 21 0.002975 325 2089
73 3918 1088 66 0.001850 2064 2114
74 1794 1589 63 0.001175 266 2134
75 2929 485 94 0.003650 1282 2367
76 3453 1998 61 0.002975 1951 2794
77 896 705 81 0.000725 1114 3087
78 399 850 89 0.002525 1410 2584
79 2614 195 29 0.002525 988 3283
80 2800 653 43 0.003425 2194 2959
81 2630 20 50 0.002750 359 2673
82 563 1513 16 0.004100 2263 3793
83 1090 1652 52 0.000950 2428 2511
84 2009 1163 32 0.003200 1332 2999
85 3876 1165 11 0.000725 1264 3253
86 3084 774 88 0.004550 322 569
87 1526 1612 88 0.004550 1764 3951
88 1612 328 60 0.000500 2375 2600
89 1423 1322 55 0.001625 2364 3106
90 3058 1276 24 0.003650 1493 2535
91 3782 1865 77 0.002075 681 1744
92 347 252 69 0.004775 1677 3522
93 3904 1444 48 0.002300 1564 4390
94 2191 1579 90 0.002750 983 2361
95 3220 1454 94 0.003650 2016 2721
96 468 319 77 0.002075 1639 4475
97 3611 1968 99 0.004775 2232 3576
98 3114 1629 73 0.001175 2278 4627
99 3515 1892 17 0.002075 553 2284
100 3060 155 75 0.003875 641 3451
101 2995 264 29 0.004775 390 2221
102 202 233 85 0.003875 1114 3141
103 981 848 39 0.002525 1258 1733
104 1346 408 54 0.003650 2026 4743
105 781 670 21 0.002975 486 2957
106 1009 1001 40 0.002750 14 3051
107 2927 1777 34 0.001400 1876 3071
108 2982 949 71 0.002975 2093 2510
109 555 1121 66 0.004100 2252 3080
110 464 1302 66 0.001850 722 2337
111 3452 637 49 0.002525 1324 4567
112 571 1982 43 0.003425 1105 2877
113 2656 128 94 0.001400 1529 4531
114 1623 1723 26 0.001850 628 3024
115 2067 694 71 0.000725 2345 3903
116 1725 927 52 0.003200 1395 3967
117 3600 459 19 0.004775 1203 2471
118 1109 1196 65 0.001625 872 3105
119 366 339 85 0.001625 1656 2798
120 778 1282 90 0.000500 1510 4520
121 386 1616 32 0.000950 793 2436
122 3918 1217 15 0.003875 791 3358
123 3332 1049 71 0.000725 1747 2774
124 2597 349 76 0.001850 1293 2826
125 811 1295 46 0.001850 1222 1605
126 241 1069 60 0.002750 1112 1512
127 2658 360 58 0.004550 989 1707
128 394 1944 98 0.004550 91 1560
129 3786 1862 78 0.002300 2125 3253
130 264 36 40 0.000500 63 1456
131 2050 1833 23 0.001175 2137 2325
132 3538 125 73 0.001175 640 2928
133 1646 1817 53 0.001175 683 3776
134 2993 624 27 0.004325 151 602
135 547 25 42 0.003200 687 1725
136 3373 1902 65 0.003875 365 3346
137 460 267 17 0.002075 1371 4175
138 3060 781 71 0.000725 878 1670
139 1828 456 44 0.001400 1031 2975
140 1021 962 13 0.001175 1468 1484
141 2347 388 45 0.003875 1230 2483
142 3535 1112 67 0.002075 1698 2461
143 1529 581 50 0.002750 2186 2293
144 1203 385 68 0.002300 1573 2860
145 1787 1902 99 0.002525 1614 4203
146 2740 1101 71 0.000725 1328 2720
147 555 1753 68 0.002300 367 1046
148 47 363 60 0.002750 2243 4321
149 3935 540 75 0.003875 2249 3549
150 3062 329 71 0.002975 1497 4188
151 387 199 56 0.001850 330 2032
152 2901 920 51 0.000725 2182 2196
153 931 512 13 0.001175 1715 2056
154 1766 692 38 0.004550 983 1405
155 401 980 41 0.000725 1934 2281
156 149 1629 78 0.004550 645 2863
157 2214 1977 61 0.002975 780 4041
158 3805 1619 34 0.001400 2335 2900
159 1179 969 88 0.002300 1381 2280
160 1017 333 10 0.002750 623 3893
161 2834 1512 36 0.001850 195 2825
162 634 294 38 0.002300 1890 3033
163 1819 814 33 0.003425 117 1382
164 1393 859 12 0.003200 2007 2553
165 1768 1578 26 0.001850 1061 3591
166 3023 871 34 0.003650 1418 2904
167 3248 1906 34 0.003650 1335 3057
168 1632 1742 54 0.003650 917 1078
169 2223 990 73 0.003425 1618 2545
170 3868 697 75 0.001625 2048 2239
171 1541 354 15 0.003875 1408 2161
172 2374 1944 98 0.004550 2341 2567
173 1962 389 21 0.002975 1689 2267
174 3007 1524 41 0.002975 762 2503
175 3220 1945 45 0.001625 1102 1802
