TYPE: TOPSTPTW
NODES: 200
TOURS: 2
T_MAX: 7401
ID X Y PROFIT BETA windowStart windowEnd
98 3114 1629 73 0.001175 2963 4027
99 3515 1892 17 0.002075 3233 5314
100 3060 155 75 0.003875 636 3479
101 2995 264 29 0.004775 1769 6251
102 202 233 85 0.003875 2076 3227
103 981 848 39 0.002525 914 2756
104 1346 408 54 0.003650 2271 4617
105 781 670 21 0.002975 3684 6005
106 1009 1001 40 0.002750 2577 4849
107 2927 1777 34 0.001400 397 2747
108 2982 949 71 0.002975 760 1938
109 555 1121 66 0.004100 2010 5649
110 464 1302 66 0.001850 2738 5583
111 3452 637 49 0.002525 501 1429
112 571 1982 43 0.003425 2940 6898
113 2656 128 94 0.001400 2637 3449
114 1623 1723 26 0.001850 1049 5504
115 2067 694 71 0.000725 621 1274
116 1725 927 52 0.003200 1710 2229
117 3600 459 19 0.004775 310 1238
118 1109 1196 65 0.001625 1906 2219
119 366 339 85 0.001625 68 2170
120 778 1282 90 0.000500 2993 4831
121 386 1616 32 0.000950 1313 3985
122 3918 1217 15 0.003875 2773 4283
123 3332 1049 71 0.000725 543 1573
124 2597 349 76 0.001850 970 2275
125 811 1295 46 0.001850 1852 2810
126 241 1069 60 0.002750 1805 3512
127 2658 360 58 0.004550 3076 7110
128 394 1944 98 0.004550 1204 6037
129 3786 1862 78 0.002300 2734 3181
130 264 36 40 0.000500 2024 6929
131 2050 1833 23 0.001175 1302 5762
132 3538 125 73 0.001175 1475 6128
133 1646 1817 53 0.001175 3407 4681
134 2993 624 27 0.004325 942 1524
135 547 25 42 0.003200 2705 6177
136 3373 1902 65 0.003875 2451 5196
137 460 267 17 0.002075 479 4355
138 3060 781 71 0.000725 1881 6463
139 1828 456 44 0.001400 912 2896
140 1021 962 13 0.001175 761 3115
141 2347 388 45 0.003875 1428 4580
142 3535 1112 67 0.002075 2695 6672
143 1529 581 50 0.002750 2871 7018
144 1203 385 68 0.002300 3418 5058
145 1787 1902 99 0.002525 565 1240
146 2740 1101 71 0.000725 949 4411
147 555 1753 68 0.002300 2877 3936
148 47 363 60 0.002750 1277 3517
149 3935 540 75 0.003875 1140 1915
150 3062 329 71 0.002975 83 2496
151 387 199 56 0.001850 2900 4642
152 2901 920 51 0.000725 3607 6899
153 931 512 13 0.001175 3062 3945
154 1766 692 38 0.004550 1843 6199
155 401 980 41 0.000725 2029 3714
156 149 1629 78 0.004550 2433 4764
157 2214 1977 61 0.002975 1823 3979
158 3805 1619 34 0.001400 3474 7248
159 1179 969 88 0.002300 1243 5760
160 1017 333 10 0.002750 816 4605
161 2834 1512 36 0.001850 2688 6128
162 634 294 38 0.002300 610 4938
163 1819 814 33 0.003425 877 3738
164 1393 859 12 0.003200 3542 5964
165 1768 1578 26 0.001850 264 3747
166 3023 871 34 0.003650 2552 5552
167 3248 1906 34 0.003650 1062 4098
168 1632 1742 54 0.003650 1847 6346
169 2223 990 73 0.003425 1002 2102
170 3868 697 75 0.001625 1257 2623
171 1541 354 15 0.003875 2210 3371
172 2374 1944 98 0.004550 1508 1783
173 1962 389 21 0.002975 599 3601
174 3007 1524 41 0.002975 1760 4817
175 3220 1945 45 0.001625 1087 4625
176 2356 1568 64 0.001400 2379 3535
177 1604 706 70 0.002750 2118 4325
178 2028 1736 84 0.001400 1905 3352
179 2581 121 12 0.000950 2226 4832
180 2221 1578 29 0.004775 3490 3887
181 2944 632 76 0.004100 165 2835
182 1082 1561 43 0.001175 3638 6672
183 997 942 59 0.004775 3678 7384
184 2334 523 77 0.004325 1744 2773
185 1264 1090 24 0.003650 1047 4999
186 1699 1294 33 0.003425 2470 3621
187 235 1059 44 0.003650 2797 6469
188 2592 248 60 0.000500 3356 3608
189 3642 699 31 0.000725 1529 4272
190 3599 514 73 0.003425 155 4549
191 1766 678 24 0.001400 24 3738
192 240 619 59 0.004775 1270 4364
193 1272 246 88 0.004550 1566 3840
194 3503 301 34 0.001400 233 990
195 80 1533 93 0.003425 2437 3104
196 1677 1238 45 0.003875 2955 4314
197 3766 154 60 0.000500 2053 4356
198 3946 459 95 0.001625 3346 6619
199 1994 1852 76 0.001850 284 4814
200 278 165 93 0.001175 1869 6374
