TYPE: TOPSTPTW
NODES: 150
TOURS: 2
T_MAX: 7391
ID X Y PROFIT BETA windowStart windowEnd
101 2995 264 29 0.004775 1249 3237
102 202 233 85 0.003875 3437 4345
103 981 848 39 0.002525 2639 4659
104 1346 408 54 0.003650 3251 6499
105 781 670 21 0.002975 2004 2975
106 1009 1001 40 0.002750 745 3381
107 2927 1777 34 0.001400 2292 3326
108 2982 949 71 0.002975 194 2101
109 555 1121 66 0.004100 1355 2664
110 464 1302 66 0.001850 3292 6624
111 3452 637 49 0.002525 3521 5475
112 571 1982 43 0.003425 1485 1841
113 2656 128 94 0.001400 2475 5116
114 1623 1723 26 0.001850 3359 3676
115 2067 694 71 0.000725 1577 4444
116 1725 927 52 0.003200 1893 3101
117 3600 459 19 0.004775 398 3573
118 1109 1196 65 0.001625 3543 6816
119 366 339 85 0.001625 3027 3682
120 778 1282 90 0.000500 3025 3277
121 386 1616 32 0.000950 1223 4462
122 3918 1217 15 0.003875 3242 4879
123 3332 1049 71 0.000725 2492 3797
124 2597 349 76 0.001850 1469 3726
125 811 1295 46 0.001850 2410 3280
126 241 1069 60 0.002750 3167 5353
127 2658 360 58 0.004550 1536 2204
128 394 1944 98 0.004550 484 720
129 3786 1862 78 0.002300 1914 5563
130 264 36 40 0.000500 2712 4224
131 2050 1833 23 0.001175 776 3740
132 3538 125 73 0.001175 2810 4474
133 1646 1817 53 0.001175 1230 5713
134 2993 624 27 0.004325 1764 4670
135 547 25 42 0.003200 3080 6940
136 3373 1902 65 0.003875 935 4892
137 460 267 17 0.002075 927 1133
138 3060 781 71 0.000725 2241 6038
139 1828 456 44 0.001400 275 5123
140 1021 962 13 0.001175 3097 6819
141 2347 388 45 0.003875 906 2292
142 3535 1112 67 0.002075 3245 7256
143 1529 581 50 0.002750 2731 5030
144 1203 385 68 0.002300 309 2282
145 1787 1902 99 0.002525 3197 4101
146 2740 1101 71 0.000725 2693 4374
147 555 1753 68 0.002300 1285 5208
148 47 363 60 0.002750 1183 6010
149 3935 540 75 0.003875 3511 5151
150 3062 329 71 0.002975 3340 4807
