TYPE: TOPSTPTW
NODES: 175
TOURS: 2
T_MAX: 7391
ID X Y PROFIT BETA windowStart windowEnd
135 547 25 42 0.003200 363 4149
136 3373 1902 65 0.003875 2585 7240
137 460 267 17 0.002075 4 4405
138 3060 781 71 0.000725 1943 3482
139 1828 456 44 0.001400 890 3156
140 1021 962 13 0.001175 102 3808
141 2347 388 45 0.003875 466 3786
142 3535 1112 67 0.002075 3386 5308
143 1529 581 50 0.002750 1851 5377
144 1203 385 68 0.002300 3240 6392
145 1787 1902 99 0.002525 1280 3401
146 2740 1101 71 0.000725 547 3191
147 555 1753 68 0.002300 50 4701
148 47 363 60 0.002750 843 2580
149 3935 540 75 0.003875 210 2469
150 3062 329 71 0.002975 1489 2725
151 387 199 56 0.001850 3525 7301
152 2901 920 51 0.000725 2266 2412
153 931 512 13 0.001175 2681 5350
154 1766 692 38 0.004550 2949 4460
155 401 980 41 0.000725 2887 6329
156 149 1629 78 0.004550 80 2304
157 2214 1977 61 0.002975 0 2336
158 3805 1619 34 0.001400 1213 5098
159 1179 969 88 0.002300 2772 4467
160 1017 333 10 0.002750 3151 4948
161 2834 1512 36 0.001850 82 1909
162 634 294 38 0.002300 1987 3388
163 1819 814 33 0.003425 496 3085
164 1393 859 12 0.003200 1248 3375
165 1768 1578 26 0.001850 3328 5451
166 3023 871 34 0.003650 2255 3702
167 3248 1906 34 0.003650 2066 5327
168 1632 1742 54 0.003650 1890 6070
169 2223 990 73 0.003425 3304 6005
170 3868 697 75 0.001625 2653 3858
171 1541 354 15 0.003875 1898 2256
172 2374 1944 98 0.004550 1404 4660
173 1962 389 21 0.002975 562 3625
174 3007 1524 41 0.002975 3125 6704
175 3220 1945 45 0.001625 3582 6550
