TYPE: TOPSTPTW
NODES: 175
TOURS: 4
T_MAX: 3695
ID X Y PROFIT BETA windowStart windowEnd
131 2050 1833 23 0.001175 861 1363
132 3538 125 73 0.001175 1401 2103
133 1646 1817 53 0.001175 1488 1744
134 2993 624 27 0.004325 1593 1644
135 547 25 42 0.003200 304 2319
136 3373 1902 65 0.003875 1755 3509
137 460 267 17 0.002075 1656 3361
138 3060 781 71 0.000725 1574 3459
139 1828 456 44 0.001400 741 2001
140 1021 962 13 0.001175 300 2589
141 2347 388 45 0.003875 1557 1796
142 3535 1112 67 0.002075 46 834
143 1529 581 50 0.002750 1759 3151
144 1203 385 68 0.002300 878 1522
145 1787 1902 99 0.002525 1213 1844
146 2740 1101 71 0.000725 646 1501
147 555 1753 68 0.002300 575 1110
148 47 363 60 0.002750 385 1021
149 3935 540 75 0.003875 251 2247
150 3062 329 71 0.002975 542 1904
151 387 199 56 0.001850 1795 3528
152 2901 920 51 0.000725 1212 3495
153 931 512 13 0.001175 800 2372
154 1766 692 38 0.004550 1536 3367
155 401 980 41 0.000725 475 766
156 149 1629 78 0.004550 818 2719
157 2214 1977 61 0.002975 1208 1888
158 3805 1619 34 0.001400 1726 3543
159 1179 969 88 0.002300 972 1275
160 1017 333 10 0.002750 425 637
161 2834 1512 36 0.001850 653 2023
162 634 294 38 0.002300 1520 2389
163 1819 814 33 0.003425 945 2982
164 1393 859 12 0.003200 903 2714
165 1768 1578 26 0.001850 187 1746
166 3023 871 34 0.003650 715 822
167 3248 1906 34 0.003650 480 1293
168 1632 1742 54 0.003650 1383 3497
169 2223 990 73 0.003425 1741 2734
170 3868 697 75 0.001625 1431 1498
171 1541 354 15 0.003875 1542 3061
172 2374 1944 98 0.004550 1123 1219
173 1962 389 21 0.002975 1400 2121
174 3007 1524 41 0.002975 246 2474
175 3220 1945 45 0.001625 502 1340
