TYPE: TOPSTPTW
NODES: 200
TOURS: 4
T_MAX: 3690
ID X Y PROFIT BETA windowStart windowEnd
137 3875 598 73 0.003425 1117 1881
138 298 1513 21 0.002975 1099 1513
139 3479 821 80 0.000500 1286 2288
140 2542 236 88 0.004550 914 1535
141 3955 1743 38 0.004550 1503 1596
142 1323 280 83 0.001175 1077 3178
143 3447 1830 67 0.004325 1430 1735
144 2936 337 43 0.003425 862 2736
145 1621 1830 41 0.002975 223 557
146 3373 1646 79 0.004775 1002 3357
147 1393 1368 71 0.000725 889 2568
148 3874 1318 72 0.003200 534 2699
149 938 955 13 0.003425 1171 3584
150 3022 474 86 0.004100 834 1709
151 2482 1183 75 0.001625 921 1644
152 3854 923 17 0.004325 1426 1939
153 376 825 41 0.000725 1263 3395
154 2519 135 54 0.003650 1831 3204
155 2945 1622 77 0.002075 853 2647
156 953 268 61 0.000725 1686 2406
157 2628 1479 67 0.002075 1528 3112
158 2097 981 28 0.004550 1278 1988
159 890 1846 46 0.004100 1481 2561
160 2139 1806 85 0.001625 1672 2920
161 2421 1007 18 0.002300 1355 3348
162 2290 1810 60 0.000500 1261 3594
163 1115 1052 17 0.002075 171 807
164 2588 302 20 0.002750 1107 3377
165 327 265 62 0.003200 1584 3133
166 241 341 52 0.000950 945 2519
167 1917 687 94 0.001400 553 2312
168 2991 792 13 0.001175 154 947
169 2573 599 32 0.003200 820 1602
170 19 674 73 0.003425 1554 3418
171 3911 1673 14 0.001400 1100 1645
172 872 1559 11 0.002975 545 2004
173 2863 558 11 0.000725 191 693
174 929 1766 95 0.003875 594 2301
175 839 620 29 0.004775 1760 3008
176 3893 102 45 0.003875 1727 2883
177 2178 1619 27 0.004325 1262 3308
178 3822 899 51 0.000725 931 1308
179 378 1048 86 0.001850 164 990
180 1178 100 28 0.004550 1167 2151
181 2599 901 90 0.000500 1374 3560
182 3416 143 59 0.004775 58 2105
183 2961 1605 76 0.001850 927 1092
184 611 1384 25 0.003875 1834 2987
185 3113 885 48 0.004550 106 426
186 2597 1830 27 0.002075 1729 2613
187 2586 1286 12 0.003200 486 993
188 161 906 87 0.002075 1086 2156
189 1429 134 43 0.001175 1000 1743
190 742 1025 67 0.002075 1796 2639
191 1625 1651 46 0.004100 1282 3554
192 1187 706 13 0.003425 1239 1963
193 1787 1009 16 0.004100 317 1588
194 22 987 29 0.002525 1157 2418
195 3640 43 93 0.001175 918 2187
196 3756 882 58 0.004550 607 2459
197 776 392 98 0.002300 42 444
198 1724 1642 46 0.001850 804 2779
199 198 1810 38 0.002300 61 713
200 3950 1558 28 0.002300 1037 1996
