TYPE: TOPSTPTW
NODES: 200
TOURS: 3
T_MAX: 4920
ID X Y PROFIT BETA windowStart windowEnd
176 3893 102 45 0.003875 1496 3793
177 2178 1619 27 0.004325 119 1814
178 3822 899 51 0.000725 1053 4262
179 378 1048 86 0.001850 1123 3349
180 1178 100 28 0.004550 587 2640
181 2599 901 90 0.000500 2353 4680
182 3416 143 59 0.004775 1189 4036
183 2961 1605 76 0.001850 2269 4852
184 611 1384 25 0.003875 2415 3530
185 3113 885 48 0.004550 1515 3807
186 2597 1830 27 0.002075 2396 3995
187 2586 1286 12 0.003200 968 2337
188 161 906 87 0.002075 365 1464
189 1429 134 43 0.001175 276 2000
190 742 1025 67 0.002075 399 1809
191 1625 1651 46 0.004100 536 3726
192 1187 706 13 0.003425 2388 4420
193 1787 1009 16 0.004100 664 1383
194 22 987 29 0.002525 1481 2014
195 3640 43 93 0.001175 5 2318
196 3756 882 58 0.004550 1107 2246
197 776 392 98 0.002300 2382 2737
198 1724 1642 46 0.001850 404 2268
199 198 1810 38 0.002300 2226 3794
200 3950 1558 28 0.002300 169 1808
