TYPE: TOPSTPTW
NODES: 150
TOURS: 4
T_MAX: 3695
ID X Y PROFIT BETA windowStart windowEnd
72 2330 741 21 0.002975 637 1055
73 3918 1088 66 0.001850 221 884
74 1794 1589 63 0.001175 843 2581
75 2929 485 94 0.003650 1036 2051
76 3453 1998 61 0.002975 406 1352
77 896 705 81 0.000725 719 2349
78 399 850 89 0.002525 205 1683
79 2614 195 29 0.002525 724 1246
80 2800 653 43 0.003425 1561 3364
81 2630 20 50 0.002750 1795 3062
82 563 1513 16 0.004100 628 1532
83 1090 1652 52 0.000950 13 1869
84 2009 1163 32 0.003200 1099 3304
85 3876 1165 11 0.000725 1547 1739
86 3084 774 88 0.004550 419 2536
87 1526 1612 88 0.004550 37 1268
88 1612 328 60 0.000500 531 535
89 1423 1322 55 0.001625 1711 2425
90 3058 1276 24 0.003650 1349 2207
91 3782 1865 77 0.002075 815 1963
92 347 252 69 0.004775 1708 2986
93 3904 1444 48 0.002300 1514 2090
94 2191 1579 90 0.002750 1567 2263
95 3220 1454 94 0.003650 1056 2055
96 468 319 77 0.002075 1226 2558
97 3611 1968 99 0.004775 145 1268
98 3114 1629 73 0.001175 1367 1827
99 3515 1892 17 0.002075 1691 3526
100 3060 155 75 0.003875 1209 1700
101 2995 264 29 0.004775 1675 3667
102 202 233 85 0.003875 999 1236
103 981 848 39 0.002525 133 748
104 1346 408 54 0.003650 528 1706
105 781 670 21 0.002975 1831 2040
106 1009 1001 40 0.002750 1745 2326
107 2927 1777 34 0.001400 613 1091
108 2982 949 71 0.002975 1013 2969
109 555 1121 66 0.004100 356 675
110 464 1302 66 0.001850 1398 1788
111 3452 637 49 0.002525 555 2902
112 571 1982 43 0.003425 1220 3502
113 2656 128 94 0.001400 1458 3484
114 1623 1723 26 0.001850 1347 2274
115 2067 694 71 0.000725 258 2222
116 1725 927 52 0.003200 683 1650
117 3600 459 19 0.004775 1313 2085
118 1109 1196 65 0.001625 908 991
119 366 339 85 0.001625 426 630
120 778 1282 90 0.000500 1220 1880
121 386 1616 32 0.000950 1319 3572
122 3918 1217 15 0.003875 1044 1917
123 3332 1049 71 0.000725 806 1358
124 2597 349 76 0.001850 1710 2642
125 811 1295 46 0.001850 1816 2580
126 241 1069 60 0.002750 171 1297
127 2658 360 58 0.004550 1318 2312
128 394 1944 98 0.004550 1642 1976
129 3786 1862 78 0.002300 600 1000
130 264 36 40 0.000500 128 859
131 2050 1833 23 0.001175 1023 3122
132 3538 125 73 0.001175 1776 2549
133 1646 1817 53 0.001175 893 2864
134 2993 624 27 0.004325 1150 1599
135 547 25 42 0.003200 482 2744
136 3373 1902 65 0.003875 1735 2014
137 460 267 17 0.002075 1225 2313
138 3060 781 71 0.000725 1691 2320
139 1828 456 44 0.001400 1291 3401
140 1021 962 13 0.001175 931 2255
141 2347 388 45 0.003875 411 2138
142 3535 1112 67 0.002075 731 1164
143 1529 581 50 0.002750 1733 3214
144 1203 385 68 0.002300 49 109
145 1787 1902 99 0.002525 1360 3377
146 2740 1101 71 0.000725 1507 3178
147 555 1753 68 0.002300 417 1340
148 47 363 60 0.002750 819 1900
149 3935 540 75 0.003875 251 1565
150 3062 329 71 0.002975 61 2381
