TYPE: TOPSTPTW
NODES: 200
TOURS: 3
T_MAX: 4934
ID X Y PROFIT BETA windowStart windowEnd
72 2330 741 21 0.002975 1921 2975
73 3918 1088 66 0.001850 1454 3450
74 1794 1589 63 0.001175 2199 2507
75 2929 485 94 0.003650 1945 4242
76 3453 1998 61 0.002975 1564 2887
77 896 705 81 0.000725 2437 2741
78 399 850 89 0.002525 541 3143
79 2614 195 29 0.002525 1270 1941
80 2800 653 43 0.003425 497 2577
81 2630 20 50 0.002750 804 1729
82 563 1513 16 0.004100 1062 2879
83 1090 1652 52 0.000950 2108 3656
84 2009 1163 32 0.003200 1729 3112
85 3876 1165 11 0.000725 1037 2932
86 3084 774 88 0.004550 1413 3544
87 1526 1612 88 0.004550 1252 3373
88 1612 328 60 0.000500 16 2494
89 1423 1322 55 0.001625 447 3558
90 3058 1276 24 0.003650 1968 4001
91 3782 1865 77 0.002075 119 701
92 347 252 69 0.004775 613 2933
93 3904 1444 48 0.002300 231 2273
94 2191 1579 90 0.002750 1693 4746
95 3220 1454 94 0.003650 1295 4138
96 468 319 77 0.002075 385 2731
97 3611 1968 99 0.004775 1991 2405
98 3114 1629 73 0.001175 1901 3716
99 3515 1892 17 0.002075 1916 3982
100 3060 155 75 0.003875 1579 1807
101 2995 264 29 0.004775 2445 3194
102 202 233 85 0.003875 1964 2358
103 981 848 39 0.002525 750 790
104 1346 408 54 0.003650 2267 2428
105 781 670 21 0.002975 2224 2661
106 1009 1001 40 0.002750 1929 4405
107 2927 1777 34 0.001400 247 2022
108 2982 949 71 0.002975 636 3134
109 555 1121 66 0.004100 1564 1852
110 464 1302 66 0.001850 2224 4498
111 3452 637 49 0.002525 128 558
112 571 1982 43 0.003425 235 2615
113 2656 128 94 0.001400 363 1606
114 1623 1723 26 0.001850 774 3412
115 2067 694 71 0.000725 899 1113
116 1725 927 52 0.003200 895 2816
117 3600 459 19 0.004775 843 2862
118 1109 1196 65 0.001625 2268 3556
119 366 339 85 0.001625 1205 3723
120 778 1282 90 0.000500 1022 3575
121 386 1616 32 0.000950 36 209
122 3918 1217 15 0.003875 458 1313
123 3332 1049 71 0.000725 1118 3667
124 2597 349 76 0.001850 2239 2534
125 811 1295 46 0.001850 344 681
126 241 1069 60 0.002750 747 1673
127 2658 360 58 0.004550 2020 3676
128 394 1944 98 0.004550 2115 2975
129 3786 1862 78 0.002300 126 3059
130 264 36 40 0.000500 181 1091
131 2050 1833 23 0.001175 975 3324
132 3538 125 73 0.001175 1318 2578
133 1646 1817 53 0.001175 1205 2594
134 2993 624 27 0.004325 819 2722
135 547 25 42 0.003200 2462 3065
136 3373 1902 65 0.003875 1186 1740
137 460 267 17 0.002075 357 2776
138 3060 781 71 0.000725 1431 4351
139 1828 456 44 0.001400 1970 4395
140 1021 962 13 0.001175 500 679
141 2347 388 45 0.003875 2211 4173
142 3535 1112 67 0.002075 643 1317
143 1529 581 50 0.002750 2317 3680
144 1203 385 68 0.002300 2194 3328
145 1787 1902 99 0.002525 2464 3995
146 2740 1101 71 0.000725 117 1783
147 555 1753 68 0.002300 1336 2476
148 47 363 60 0.002750 2459 4862
149 3935 540 75 0.003875 1975 4411
150 3062 329 71 0.002975 1869 3600
151 387 199 56 0.001850 285 1014
152 2901 920 51 0.000725 1335 2742
153 931 512 13 0.001175 5 866
154 1766 692 38 0.004550 97 1733
155 401 980 41 0.000725 1415 1708
156 149 1629 78 0.004550 1523 1699
157 2214 1977 61 0.002975 819 3355
158 3805 1619 34 0.001400 320 3111
159 1179 969 88 0.002300 1034 2690
160 1017 333 10 0.002750 458 1746
161 2834 1512 36 0.001850 1807 2233
162 634 294 38 0.002300 2452 4813
163 1819 814 33 0.003425 1213 3973
164 1393 859 12 0.003200 2383 4459
165 1768 1578 26 0.001850 1814 1840
166 3023 871 34 0.003650 391 3184
167 3248 1906 34 0.003650 1637 3956
168 1632 1742 54 0.003650 1535 4042
169 2223 990 73 0.003425 481 1020
170 3868 697 75 0.001625 1839 2146
171 1541 354 15 0.003875 1638 3768
172 2374 1944 98 0.004550 812 3094
173 1962 389 21 0.002975 1627 3076
174 3007 1524 41 0.002975 73 1766
175 3220 1945 45 0.001625 2218 2717
176 2356 1568 64 0.001400 1716 2785
177 1604 706 70 0.002750 651 3792
178 2028 1736 84 0.001400 1026 3234
179 2581 121 12 0.000950 60 1314
180 2221 1578 29 0.004775 1754 2067
181 2944 632 76 0.004100 2163 3589
182 1082 1561 43 0.001175 455 1692
183 997 942 59 0.004775 1332 2012
184 2334 523 77 0.004325 1384 3443
185 1264 1090 24 0.003650 898 2940
186 1699 1294 33 0.003425 1109 1126
187 235 1059 44 0.003650 2315 3398
188 2592 248 60 0.000500 2241 3594
189 3642 699 31 0.000725 45 220
190 3599 514 73 0.003425 500 1047
191 1766 678 24 0.001400 409 2647
192 240 619 59 0.004775 2024 2598
193 1272 246 88 0.004550 1 1887
194 3503 301 34 0.001400 1484 4468
195 80 1533 93 0.003425 238 3286
196 1677 1238 45 0.003875 842 3083
197 3766 154 60 0.000500 2382 3351
198 3946 459 95 0.001625 364 2973
199 1994 1852 76 0.001850 1504 2219
200 278 165 93 0.001175 1796 2951
