TYPE: TOPSTPTW
NODES: 200
TOURS: 2
T_MAX: 7380
ID X Y PROFIT BETA windowStart windowEnd
168 2991 792 13 0.001175 1207 3618
169 2573 599 32 0.003200 902 5694
170 19 674 73 0.003425 1327 4151
171 3911 1673 14 0.001400 2570 4109
172 872 1559 11 0.002975 3588 3923
173 2863 558 11 0.000725 1009 1131
174 929 1766 95 0.003875 960 4937
175 839 620 29 0.004775 2487 6955
176 3893 102 45 0.003875 3339 6430
177 2178 1619 27 0.004325 1838 6663
178 3822 899 51 0.000725 2995 4903
179 378 1048 86 0.001850 1716 4672
180 1178 100 28 0.004550 2890 3537
181 2599 901 90 0.000500 1935 5775
182 3416 143 59 0.004775 2868 5906
183 2961 1605 76 0.001850 2708 5173
184 611 1384 25 0.003875 2964 6421
185 3113 885 48 0.004550 1427 4127
186 2597 1830 27 0.002075 1660 5826
187 2586 1286 12 0.003200 1427 4991
188 161 906 87 0.002075 996 4008
189 1429 134 43 0.001175 1019 4168
190 742 1025 67 0.002075 885 1449
191 1625 1651 46 0.004100 2494 2544
192 1187 706 13 0.003425 350 842
193 1787 1009 16 0.004100 586 2302
194 22 987 29 0.002525 2263 3814
195 3640 43 93 0.001175 2387 4172
196 3756 882 58 0.004550 2245 6406
197 776 392 98 0.002300 1743 2538
198 1724 1642 46 0.001850 2656 3817
199 198 1810 38 0.002300 2814 3646
200 3950 1558 28 0.002300 1999 4302
