TYPE: TOPSTPTW
NODES: 175
TOURS: 2
T_MAX: 7380
ID X Y PROFIT BETA windowStart windowEnd
123 1807 1711 18 0.004550 157 4667
124 274 1420 84 0.003650 11 589
125 2574 946 20 0.000500 1042 2467
126 178 24 32 0.000950 1259 3412
127 2678 1825 13 0.001175 600 1960
128 1795 962 67 0.004325 2155 2383
129 3384 1498 32 0.000950 2332 6181
130 3520 1079 19 0.004775 1289 3836
131 1256 61 67 0.004325 2585 3445
132 1424 1728 12 0.003200 3400 4316
133 3913 192 65 0.001625 2547 3313
134 3085 1528 33 0.003425 895 1995
135 2573 1969 52 0.000950 3623 5732
136 463 1670 73 0.003425 1835 2620
137 3875 598 73 0.003425 149 4857
138 298 1513 21 0.002975 303 4107
139 3479 821 80 0.000500 3140 5099
140 2542 236 88 0.004550 612 3656
141 3955 1743 38 0.004550 1341 4769
142 1323 280 83 0.001175 651 4448
143 3447 1830 67 0.004325 521 3407
144 2936 337 43 0.003425 875 4227
145 1621 1830 41 0.002975 3430 3849
146 3373 1646 79 0.004775 957 3705
147 1393 1368 71 0.000725 1575 5625
148 3874 1318 72 0.003200 2768 2998
149 938 955 13 0.003425 3185 3381
150 3022 474 86 0.004100 3369 4404
151 2482 1183 75 0.001625 2655 6290
152 3854 923 17 0.004325 86 1207
153 376 825 41 0.000725 1571 5890
154 2519 135 54 0.003650 3094 4255
155 2945 1622 77 0.002075 1267 3997
156 953 268 61 0.000725 1960 3110
157 2628 1479 67 0.002075 1070 1838
158 2097 981 28 0.004550 3233 6481
159 890 1846 46 0.004100 3687 3773
160 2139 1806 85 0.001625 2146 4303
161 2421 1007 18 0.002300 177 4041
162 2290 1810 60 0.000500 1602 4045
163 1115 1052 17 0.002075 621 1476
164 2588 302 20 0.002750 1113 3035
165 327 265 62 0.003200 193 2401
166 241 341 52 0.000950 90 393
167 1917 687 94 0.001400 86 4276
168 2991 792 13 0.001175 3400 5805
169 2573 599 32 0.003200 1849 2263
170 19 674 73 0.003425 3603 4109
171 3911 1673 14 0.001400 138 3477
172 872 1559 11 0.002975 834 1424
173 2863 558 11 0.000725 2062 5217
174 929 1766 95 0.003875 1425 1650
175 839 620 29 0.004775 1427 2426
