TYPE: TOPSTPTW
NODES: 150
TOURS: 3
T_MAX: 4927
ID X Y PROFIT BETA windowStart windowEnd
58 2000 1110 60 0.002750 1312 3148
59 3317 1966 73 0.001175 649 2996
60 1729 1498 87 0.002075 666 3745
61 2408 1747 25 0.003875 2037 2038
62 3292 152 34 0.001400 274 2170
63 193 1210 63 0.001175 1212 3397
64 782 1462 94 0.001400 854 2764
65 2503 352 75 0.003875 1530 1585
66 1697 1924 31 0.000725 192 3470
67 3821 147 18 0.002300 1171 3657
68 3370 791 31 0.000725 1540 3801
69 3162 367 29 0.002525 974 2978
70 3938 516 54 0.003650 2345 3813
71 2741 1583 14 0.001400 1655 4150
72 2330 741 21 0.002975 2397 4747
73 3918 1088 66 0.001850 247 2015
74 1794 1589 63 0.001175 1146 3251
75 2929 485 94 0.003650 707 3856
76 3453 1998 61 0.002975 2224 3510
77 896 705 81 0.000725 2077 4761
78 399 850 89 0.002525 376 3132
79 2614 195 29 0.002525 322 3436
80 2800 653 43 0.003425 420 1381
81 2630 20 50 0.002750 974 1940
82 563 1513 16 0.004100 1795 4918
83 1090 1652 52 0.000950 1419 3337
84 2009 1163 32 0.003200 906 2767
85 3876 1165 11 0.000725 819 3527
86 3084 774 88 0.004550 1899 2353
87 1526 1612 88 0.004550 1665 3149
88 1612 328 60 0.000500 434 1274
89 1423 1322 55 0.001625 2289 3385
90 3058 1276 24 0.003650 206 1585
91 3782 1865 77 0.002075 846 2986
92 347 252 69 0.004775 1317 4437
93 3904 1444 48 0.002300 363 3059
94 2191 1579 90 0.002750 1667 3861
95 3220 1454 94 0.003650 499 2171
96 468 319 77 0.002075 1034 4196
97 3611 1968 99 0.004775 389 416
98 3114 1629 73 0.001175 1757 4720
99 3515 1892 17 0.002075 2446 3337
100 3060 155 75 0.003875 65 145
101 2995 264 29 0.004775 603 865
102 202 233 85 0.003875 1858 2790
103 981 848 39 0.002525 1951 3731
104 1346 408 54 0.003650 103 1739
105 781 670 21 0.002975 1090 1318
106 1009 1001 40 0.002750 583 2401
107 2927 1777 34 0.001400 58 1076
108 2982 949 71 0.002975 145 1192
109 555 1121 66 0.004100 616 1277
110 464 1302 66 0.001850 1653 4263
111 3452 637 49 0.002525 134 697
112 571 1982 43 0.003425 1804 3502
113 2656 128 94 0.001400 1543 3801
114 1623 1723 26 0.001850 1856 4115
115 2067 694 71 0.000725 852 2556
116 1725 927 52 0.003200 591 2030
117 3600 459 19 0.004775 1101 2100
118 1109 1196 65 0.001625 2177 2982
119 366 339 85 0.001625 1033 3147
120 778 1282 90 0.000500 1957 2149
121 386 1616 32 0.000950 1057 2936
122 3918 1217 15 0.003875 974 1552
123 3332 1049 71 0.000725 2331 3028
124 2597 349 76 0.001850 1979 4354
125 811 1295 46 0.001850 2461 3226
126 241 1069 60 0.002750 1388 4028
127 2658 360 58 0.004550 685 2553
128 394 1944 98 0.004550 263 2039
129 3786 1862 78 0.002300 70 788
130 264 36 40 0.000500 1110 3958
131 2050 1833 23 0.001175 836 2895
132 3538 125 73 0.001175 88 2386
133 1646 1817 53 0.001175 864 3678
134 2993 624 27 0.004325 1188 3720
135 547 25 42 0.003200 1320 2543
136 3373 1902 65 0.003875 908 1881
137 460 267 17 0.002075 1766 3754
138 3060 781 71 0.000725 1589 4045
139 1828 456 44 0.001400 514 2054
140 1021 962 13 0.001175 2065 3896
141 2347 388 45 0.003875 1642 2639
142 3535 1112 67 0.002075 1890 2546
143 1529 581 50 0.002750 818 2888
144 1203 385 68 0.002300 1229 1986
145 1787 1902 99 0.002525 75 684
146 2740 1101 71 0.000725 188 2509
147 555 1753 68 0.002300 88 1335
148 47 363 60 0.002750 2201 3523
149 3935 540 75 0.003875 656 1425
150 3062 329 71 0.002975 1544 1724
